0.4696,1290
0.4593,1382
0.5765,1502
0.4955,1312
0.4017,1153
0.3641,1162
0.4427,1204
0.3265,987
0.2298,770
-0.1271,98
-0.1461,155
-0.1544,24
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,14
0.8036,1776
0.4486,1164
0.2650,840
0.1366,686
0.1825,705
0.0999,547
0.0042,358
-0.0368,362
0.1414,759
0.1234,607
0.1053,592
0.0804,528
0.2083,881
0.2689,904
0.2298,820
0.2372,864
0.3626,1200
0.4286,1222
0.4281,1232
0.4017,1158
0.4471,1391
0.5838,1506
0.4925,1325
0.4442,1264
0.4339,1328
0.5204,1380
0.4486,1232
0.3402,992
0.2352,910
0.5267,1703
0.4769,1227
0.3094,940
-0.1789,67
-0.1603,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1994,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.0919,192
-0.1608,46
-0.1852,32
-0.1271,237
-0.0260,336
-0.0172,354
-0.0304,320
0.0438,617
0.2772,912
0.2254,823
0.2328,859
0.2743,1037
0.4222,1227
0.4286,1226
0.3910,1136
0.3871,1263
0.6581,1674
0.5497,1442
0.5023,1360
0.4422,1296
0.5428,1437
0.4706,1265
0.3456,996
0.2401,872
0.3539,1186
0.2704,838
0.1444,626
0.0277,385
0.0643,510
-0.0089,320
-0.1476,38
-0.1999,0
-0.1920,17
-0.1999,0
-0.1999,0
-0.1740,16
-0.1261,115
-0.1906,2
-0.1999,0
-0.1999,0
-0.0988,2079
0.7879,1811
0.5653,1434
0.4290,1168
0.4627,1310
0.4198,1185
0.3382,1006
0.2738,927
0.4022,1270
0.4315,1210
0.4017,1187
0.4017,1168
0.4647,1410
0.5667,1493
0.5150,1372
0.4652,1307
0.5062,1486
0.5882,1506
0.5208,1398
0.4696,1271
0.4027,1258
0.5580,1531
0.4632,1232
0.3265,991
0.2411,843
0.2870,914
0.1830,691
0.0702,451
-0.0670,210
0.0067,614
0.3236,890
0.0965,496
-0.0602,193
-0.1120,165
-0.1999,0
-0.1999,0
-0.1999,0
-0.1730,64
-0.1999,0
-0.1999,0
-0.1999,0
-0.1120,174
-0.1442,112
-0.1383,112
-0.1686,110
0.0355,482
0.0340,433
0.0111,423
0.0453,526
0.2235,846
0.2332,855
0.2533,880
0.2328,851
0.4027,1278
0.4637,1265
0.4081,1187
0.4066,1174
0.4828,1408
0.5003,1359
0.4496,1234
0.3578,1066
0.3983,1266
0.7767,1810
0.5584,1410
0.4227,1155
0.3177,1055
0.3236,963
0.1903,689
0.0272,379
-0.0485,358
0.1117,511
-0.0656,200
-0.1920,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1813,93
0.4212,1351
0.2816,843
0.1395,619
0.0482,470
0.1366,656
0.1078,572
0.0423,441
0.0038,405
0.1410,746
0.1854,731
0.1727,735
0.1707,711
0.2318,965
0.3788,1126
0.3534,1066
0.3368,1062
0.3851,1249
0.5184,1400
0.4876,1346
0.4486,1239
0.3866,1204
0.5736,1886
0.6649,1627
0.5296,1403
0.4486,1232
0.4813,1329
0.3973,1118
0.2689,839
0.1239,587
0.1634,751
0.1830,647
0.0277,398
-0.0729,190
-0.1086,224
-0.1295,74
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1188,132
-0.1608,48
-0.1999,0
-0.0827,329
0.2645,841
0.1590,688
0.1361,640
0.1883,861
0.2655,906
0.2469,851
0.2118,811
0.2953,1104
0.4510,1253
0.4110,1200
0.4173,1201
0.4134,1315
0.5497,1477
0.5072,1344
0.4256,1211
0.4232,1316
0.5394,1406
0.4388,1227
0.3714,1075
0.2586,925
0.3602,1070
0.2542,811
0.1097,555
0.0223,426
0.0907,531
-0.0202,304
-0.1134,112
-0.1999,0
-0.1618,144
-0.1447,17
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,1301
0.4539,1110
0.1673,624
-0.1584,95
-0.0685,335
0.0003,386
0.0081,400
-0.0128,363
0.0746,667
0.4666,1259
0.3763,1108
0.3656,1113
0.3924,1259
0.5179,1405
0.5028,1362
0.4486,1249
0.4359,1357
0.6766,1700
0.5765,1485
0.5189,1389
0.4461,1279
0.5487,1457
0.4798,1279
0.3426,991
0.2401,837
0.3133,1008
0.2054,725
0.1004,541
-0.0168,294
-0.0045,431
-0.0211,278
-0.1745,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
0.0438,350
-0.1759,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,2
-0.1618,2
-0.1999,0
-0.1999,0
-0.1999,9
-0.1964,0
-0.1999,0
-0.0963,290
0.1678,849
0.4486,1247
0.3914,1152
0.3895,1162
0.4393,1338
0.4955,1352
0.4539,1247
0.3626,1071
0.3582,1195
1.0000,2277
0.7469,1776
0.5765,1449
0.4105,1214
0.4276,1170
0.2865,872
0.1141,533
-0.0089,379
0.0687,482
-0.0758,181
-0.1930,0
-0.1999,0
-0.1999,2
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,5
0.8036,1762
0.4281,1115
0.2157,715
0.0804,578
0.0706,466
-0.0500,218
-0.1779,16
-0.1930,88
-0.0973,155
-0.1608,55
-0.1872,10
-0.1999,46
-0.0133,441
-0.0168,336
-0.0221,471
0.1366,696
0.3260,1088
0.3221,993
0.2845,921
0.2059,727
0.2235,897
0.2933,896
0.1439,605
0.0423,438
-0.0006,434
0.0243,384
-0.0744,199
-0.1935,0
-0.1999,0
0.4823,1357
0.2274,706
0.0194,350
-0.1466,56
-0.1339,94
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,21
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,18
-0.1999,0
-0.1999,0
-0.1999,0
-0.1325,294
0.5062,1267
0.3206,967
0.2376,806
0.2528,962
0.2811,922
0.2313,799
0.1747,725
0.2640,1022
0.4603,1253
0.4041,1181
0.4041,1175
0.4037,1298
0.5589,1490
0.5257,1392
-0.0714,263
-0.0846,302
0.1424,656
-0.0036,311
-0.1325,80
-0.1999,0
-0.1974,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.0832,240
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1515,78
-0.1999,0
-0.1999,0
-0.1999,24
-0.1095,156
-0.1286,144
-0.1354,110
-0.1232,272
0.1361,651
0.0882,540
0.0814,566
0.1205,720
0.2791,938
0.2938,973
0.2860,934
0.2748,998
0.5135,1864
0.6551,1631
0.5833,1523
0.5340,1431
0.6258,1631
0.5843,1514
0.4955,1311
0.4002,1152
0.4925,1424
0.4505,1198
0.3241,981
-0.1794,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
0.0663,400
-0.1388,61
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,12
-0.1295,85
-0.1999,0
-0.1999,0
-0.1999,43
-0.0412,319
-0.0685,226
-0.0895,225
-0.0514,379
0.1165,610
0.1229,650
0.1297,629
0.1190,668
0.3421,1774
0.7450,1806
0.6498,1654
0.6053,1554
0.6517,1754
0.6747,1699
0.5995,1518
0.5081,1373
0.5667,1587
0.6048,1514
0.4891,1318
0.4105,1135
0.3158,1081
0.3919,1114
0.2625,818
0.1156,571
0.0321,464
0.0999,539
-0.0177,314
-0.1139,104
-0.1808,0
-0.1779,50
-0.1999,0
-0.1999,0
-0.1999,0
-0.1750,48
-0.1999,0
-0.1999,0
-0.1999,0
-0.1437,150
-0.1418,80
-0.1999,0
-0.1886,50
-0.0260,343
-0.0294,338
-0.0158,350
-0.0329,362
0.1986,1957
0.8705,2020
0.7206,1775
0.6615,1669
0.7352,1872
0.7098,1776
0.6581,1648
0.5736,1499
0.6859,1851
1.0000,3425
1.0000,2846
1.0000,2496
1.0000,2431
0.9510,2199
0.7918,1867
0.6019,1505
0.5487,1535
0.6224,1504
0.4144,1138
0.2801,864
0.1498,720
0.1815,688
0.0472,402
-0.1110,114
-0.1881,50
0.0550,590
-0.0602,180
